"","SITE","YEAR","SEASON","sd_TEMP","TEMP_C"
"104","BULL","2013","WARM",1.37890563910951,15.7882620782077
"105","BULL","2014","COLD",1.91307819018901,14.2527285408346
"106","BULL","2014","WARM",1.71925466332371,17.4922551948426
"107","BULL","2015","COLD",1.69283261961484,14.8552705775219
"108","BULL","2015","WARM",2.3343242045425,17.7059973504921
"109","BULL","2016","COLD",1.19993353112174,13.9567485388577
"110","BULL","2016","WARM",1.5892773644557,16.031410867438
"111","BULL","2017","COLD",1.36562553432424,13.3752567145173
"112","BULL","2017","WARM",1.73344447478156,16.3137045990905
"113","BULL","2018","COLD",1.62199964664492,13.4726976730725
"114","BULL","2018","WARM",1.82631548441022,17.4163730140456
"115","BULL","2019","COLD",1.37813127116304,13.6350955522723
"116","BULL","2019","WARM",1.61599342631885,16.1611785632052
"117","BULL","2020","COLD",1.21410249787615,14.0907405298717
"118","BULL","2020","WARM",2.09067458896261,15.9837765141396
"119","BULL","2021","COLD",1.28566124749841,12.5410730786474
"120","BULL","2021","WARM",1.2007744151195,15.5193611155252
"121","BULL","2022","COLD",1.35822564467636,12.7645691888949
"122","BULL","2022","WARM",1.79450799977204,15.655328324568
"123","GOLB","2002","COLD",0.876268979385422,14.9315781810036
"124","GOLB","2002","WARM",0.759890288712014,15.5380956278891
"125","GOLB","2003","COLD",1.5311361609926,13.7891657036956
"126","GOLB","2003","WARM",1.44575031343159,16.3472824641749
"127","GOLB","2004","COLD",1.12988681117393,14.1221637243736
"128","GOLB","2004","WARM",1.50892172359311,17.1036697749381
"129","GOLB","2005","COLD",1.35365544309509,14.265664910554
"130","GOLB","2005","WARM",1.38053709060188,15.877427123662
"131","GOLB","2006","COLD",1.3508341639103,13.5242174920359
"132","GOLB","2006","WARM",1.29305612788533,16.6517222126288
"133","GOLB","2007","COLD",0.967059557489794,13.2648810281943
"134","GOLB","2007","WARM",1.69355724955324,15.9661448799862
"135","GOLB","2008","COLD",1.25959783219145,12.7470340837124
"136","GOLB","2008","WARM",1.65496982766886,16.2967522327859
"137","GOLB","2009","COLD",1.07237328138563,13.4045170962651
"138","GOLB","2009","WARM",1.5023971409302,16.4506675305229
"139","GOLB","2010","COLD",1.28488374991413,13.4785669385502
"140","GOLB","2010","WARM",1.41867908128407,15.2547460280912
"141","GOLB","2011","COLD",1.08566926753121,13.05052232654
"142","GOLB","2011","WARM",1.50420082117562,15.6744688003684
"143","GOLB","2012","COLD",1.40730495113646,13.6539901565738
"144","GOLB","2012","WARM",1.46043910304917,16.6843357315529
"145","GOLB","2013","COLD",1.30162743132847,13.4074063459885
"146","GOLB","2013","WARM",1.17866098672609,16.4041406196015
"147","GOLB","2014","COLD",1.68404081559932,15.0689617524339
"148","GOLB","2014","WARM",1.57800143882975,18.4556211423307
"149","GOLB","2015","COLD",1.38456718329809,15.591906787938
"150","GOLB","2015","WARM",2.32264152832709,18.8185616715865
"151","GOLB","2016","COLD",1.13291636245251,14.7145414904205
"152","GOLB","2016","WARM",1.4678024119434,17.026279652492
"153","GOLB","2017","COLD",1.09279780536713,14.0281103172681
"154","GOLB","2017","WARM",1.40190489238796,17.3810012594458
"155","GOLB","2018","COLD",1.4020783244175,14.1391330432791
"156","GOLB","2018","WARM",1.5160790147424,18.3226462937385
"157","GOLB","2019","COLD",1.28677324152493,14.0969714633017
"158","GOLB","2019","WARM",1.33052455779912,17.1489191561619
"159","GOLB","2020","COLD",1.01870048926439,14.8382271822236
"160","GOLB","2020","WARM",1.72875421541081,16.4453821061082
"161","GOLB","2021","COLD",1.25724976613835,13.5686499313029
"162","GOLB","2021","WARM",1.06023709008531,16.2100401220355
"163","GOLB","2022","COLD",1.14389082610931,13.663707083307
"164","GOLB","2022","WARM",1.09034203359463,17.2493851076207
"165","IVEE","2002","COLD",0.897770720316858,14.7976948924731
"166","IVEE","2002","WARM",0.863820727864299,14.64239711736
"167","IVEE","2003","COLD",1.55806204975226,13.6449265473433
"168","IVEE","2003","WARM",1.50797896900341,14.8746912394741
"169","IVEE","2004","COLD",1.01047297600097,13.6106096241458
"170","IVEE","2004","WARM",1.71451490469059,16.13102371496
"171","IVEE","2005","COLD",1.45481882782962,13.7841387698367
"172","IVEE","2005","WARM",1.42829347500358,14.7417037690731
"173","IVEE","2006","COLD",1.42393248869447,13.3428451972556
"174","IVEE","2006","WARM",1.41069508736374,15.5708730926896
"175","IVEE","2007","COLD",1.02524849235258,12.8516939732531
"176","IVEE","2007","WARM",1.39800188752743,14.8898471766534
"177","IVEE","2008","COLD",1.18769393705844,12.5821854857274
"178","IVEE","2008","WARM",1.57064164660642,15.6093311075294
"179","IVEE","2009","COLD",1.08447923977545,13.0019547244095
"180","IVEE","2009","WARM",1.60868463657126,15.5110268124281
"181","IVEE","2010","COLD",1.34371757283048,13.0772603745976
"182","IVEE","2010","WARM",1.47504772968166,14.1844832201243
"183","IVEE","2011","COLD",1.17621696241928,12.602177581864
"184","IVEE","2011","WARM",1.38805826163352,14.6470318328345
"185","IVEE","2012","COLD",1.36330964614571,12.9293527226944
"186","IVEE","2012","WARM",1.54134793814901,15.5739512578616
"187","IVEE","2013","COLD",1.38173604131167,13.900458522615
"188","IVEE","2013","WARM",1.33660087693027,15.7628087984325
"189","IVEE","2014","COLD",2.14952533417978,15.5163612049963
"190","IVEE","2014","WARM",1.62022394216272,17.713644402163
"191","IVEE","2015","COLD",1.5294234215557,15.1241525209094
"192","IVEE","2015","WARM",2.3788811612556,17.3504882193221
"193","IVEE","2016","COLD",1.05314031428115,14.3066209411356
"194","IVEE","2016","WARM",1.42888839545628,16.0150147939213
"195","IVEE","2017","COLD",1.20789307648692,13.636186056607
"196","IVEE","2017","WARM",1.42439653442781,16.2791547516261
"197","IVEE","2018","COLD",1.63589733935128,13.6492189453577
"198","IVEE","2018","WARM",1.68393279571096,17.2299232961087
"199","IVEE","2019","COLD",1.35757851120357,13.7834761532674
"200","IVEE","2019","WARM",1.37247389623788,16.1162402141377
"201","IVEE","2020","COLD",1.02621705049815,14.3799818847792
"202","IVEE","2020","WARM",1.7795806789756,15.6950343768724
"203","IVEE","2021","COLD",1.20126232206401,13.260651095676
"204","IVEE","2021","WARM",0.967091991859851,15.137896888426
"205","IVEE","2022","COLD",1.13110739647619,13.227972448789
"206","IVEE","2022","WARM",1.29181772910855,16.2680484872771
"207","MOHK","2002","COLD",0.837789245234739,15.047315188172
"208","MOHK","2002","WARM",0.711584246707078,15.4827340746842
"209","MOHK","2003","COLD",1.4385974423681,13.9103954027125
"210","MOHK","2003","WARM",1.57859331017977,16.000582013691
"211","MOHK","2004","COLD",1.06062386696367,14.0593456719818
"212","MOHK","2004","WARM",1.68575925243795,16.8153606170494
"213","MOHK","2005","COLD",1.5243505402736,13.5576398780459
"214","MOHK","2005","WARM",1.29917566436539,15.7391101250786
"215","MOHK","2006","COLD",1.38098138780491,13.5842493483927
"216","MOHK","2006","WARM",1.39616071913234,16.4147821331952
"217","MOHK","2007","COLD",0.950093753219951,13.1302735483124
"218","MOHK","2007","WARM",1.57353828780948,15.5076757036781
"219","MOHK","2008","COLD",0.997144085364584,13.0325252085786
"220","MOHK","2008","WARM",1.60214494472843,16.4816375985725
"221","MOHK","2009","COLD",1.11463548023189,13.1165466674301
"222","MOHK","2009","WARM",1.67660927065334,16.191429772047
"223","MOHK","2010","COLD",1.27498815795372,13.4969865986567
"224","MOHK","2010","WARM",1.49253690798134,14.9303905422519
"225","MOHK","2011","COLD",1.06949532436917,13.0581079688573
"226","MOHK","2011","WARM",1.4755397691587,15.5062919304708
"227","MOHK","2012","COLD",1.41579170305236,13.6725471299391
"228","MOHK","2012","WARM",1.51590512237538,16.3770774094112
"229","MOHK","2013","COLD",1.42600871301422,13.7912902871035
"230","MOHK","2013","WARM",1.20676996225077,16.4768841017671
"231","MOHK","2014","COLD",1.72128134877017,15.0850967471204
"232","MOHK","2014","WARM",1.58176080200203,18.4283664882715
"233","MOHK","2015","COLD",1.52326737028184,15.644020223398
"234","MOHK","2015","WARM",2.35381434238849,18.7019026161949
"235","MOHK","2016","COLD",0.881949596918207,14.8894052713987
"236","MOHK","2016","WARM",1.23843169409427,17.2101167490228
"237","MOHK","2017","COLD",1.09894499236138,14.2440955921402
"238","MOHK","2017","WARM",1.15414082002962,15.9137740805604
"239","MOHK","2018","COLD",1.40700621011241,14.2450607701923
"240","MOHK","2018","WARM",1.6440993628726,17.9759250363901
"241","MOHK","2019","COLD",1.18491074555132,14.2534089275306
"242","MOHK","2019","WARM",1.30092751942617,16.8953701721061
"243","MOHK","2020","COLD",0.873730340253238,14.9236479888746
"244","MOHK","2020","WARM",1.70344411063377,16.3569391396833
"245","MOHK","2021","COLD",1.22965648447425,13.7436070729799
"246","MOHK","2021","WARM",1.0466209155886,15.96758976727
"247","MOHK","2022","COLD",1.15575105632375,13.7150191351926
"248","MOHK","2022","WARM",1.02289822032724,17.098621808288
"249","NAPL","2002","COLD",0.776015064436778,14.9358938172043
"250","NAPL","2002","WARM",0.814537298468821,15.1379521520147
"251","NAPL","2003","COLD",1.60733964950001,13.5226593576348
"252","NAPL","2003","WARM",1.43082214115578,15.9453929025957
"253","NAPL","2004","COLD",1.02675852947128,13.7116821460563
"254","NAPL","2004","WARM",1.54134012929074,16.6590025188917
"255","NAPL","2005","COLD",1.27432699930104,13.9950057893823
"256","NAPL","2005","WARM",1.37447143302512,15.4227775563653
"257","NAPL","2006","COLD",1.4019727683292,13.1281068239066
"258","NAPL","2006","WARM",1.54847604389053,16.1193168316832
"259","NAPL","2007","COLD",1.02127106892687,12.9838253343368
"260","NAPL","2007","WARM",1.67745413141394,15.5316660910608
"261","NAPL","2008","COLD",1.1082583102647,12.7376500553065
"262","NAPL","2008","WARM",1.63648967411902,15.6777534688238
"263","NAPL","2009","COLD",1.13570295208976,13.0955250801649
"264","NAPL","2009","WARM",1.61330005525148,15.9951896621194
"265","NAPL","2010","COLD",1.40038013945398,13.1082387015572
"266","NAPL","2010","WARM",1.46237725303504,14.6071076444854
"267","NAPL","2011","COLD",1.18778187763113,12.801611976185
"268","NAPL","2011","WARM",1.4409196438828,15.1021263239696
"269","NAPL","2012","COLD",1.40683833348918,12.9649635482246
"270","NAPL","2012","WARM",1.59742855747686,15.973733736447
"271","NAPL","2013","COLD",1.33809873802001,13.3914114378328
"272","NAPL","2013","WARM",1.22922855116938,16.0814027857718
"273","NAPL","2014","COLD",1.90731114410693,14.6770581687612
"274","NAPL","2014","WARM",1.53989346874031,18.0660131533502
"275","NAPL","2015","COLD",1.41488538073365,15.3807786947615
"276","NAPL","2015","WARM",2.28455462390961,18.380575001439
"277","NAPL","2016","COLD",1.08900523003808,14.4433915151131
"278","NAPL","2016","WARM",1.5771526632553,16.505766634267
"279","NAPL","2017","COLD",1.24123312851131,13.6163674510746
"280","NAPL","2017","WARM",1.45171752471105,16.7639861566799
"281","NAPL","2018","COLD",1.48492370257422,13.9545228417678
"282","NAPL","2018","WARM",1.65619073188773,17.9542075922408
"283","NAPL","2019","COLD",1.32039033776688,13.9842450894468
"284","NAPL","2019","WARM",1.37624301340887,16.7184428727817
"285","NAPL","2020","COLD",0.97127888450977,14.5872070389388
"286","NAPL","2020","WARM",1.62824068762005,15.7248739578718
"287","NAPL","2021","COLD",1.22781447235821,13.1116572017403
"288","NAPL","2021","WARM",1.08017060274161,15.661011368215
"289","NAPL","2022","COLD",1.14616413629105,13.2930467468605
"290","NAPL","2022","WARM",1.31084543978441,16.4058220679576
"291","SCDI","2004","COLD",0.409672461039699,14.595688844086
"292","SCDI","2004","WARM",1.71106337668553,17.3504336151737
"293","SCDI","2005","COLD",0.88463404992059,13.8369995419148
"294","SCDI","2005","WARM",1.71659342597769,15.8404207678582
"295","SCDI","2006","COLD",1.0485926440826,13.2849845431646
"296","SCDI","2006","WARM",1.73664001307012,16.8345297029703
"297","SCDI","2007","COLD",0.737562743716677,13.1047192312145
"298","SCDI","2007","WARM",1.69242736644088,15.463742589075
"299","SCDI","2008","COLD",1.09069142711672,12.6411585215352
"300","SCDI","2008","WARM",1.68946261259628,17.0336604810997
"301","SCDI","2009","COLD",0.83314169276562,13.0810091477536
"302","SCDI","2009","WARM",1.28383817916443,16.6581220109315
"303","SCDI","2010","COLD",0.930060378212075,13.2558982746642
"304","SCDI","2010","WARM",1.12415823179855,14.9748030163481
"305","SCDI","2011","COLD",0.801117141145112,12.7707723273717
"306","SCDI","2011","WARM",1.43221171757967,15.3808103845268
"307","SCDI","2012","COLD",1.13579070890649,13.2960861420285
"308","SCDI","2012","WARM",1.63871139051785,17.1955308358818
"309","SCDI","2013","COLD",0.833418132013994,13.0929505351827
"310","SCDI","2013","WARM",1.25165723809564,16.6360098133287
"311","SCDI","2014","COLD",1.49057863464534,14.5380609325586
"312","SCDI","2014","WARM",1.56469525441209,18.404707908824
"313","SCDI","2015","COLD",1.06821664977357,15.1634690371671
"314","SCDI","2015","WARM",2.2554669202137,18.784583839787
"315","SCDI","2016","COLD",0.718009818243297,14.4081933500342
"316","SCDI","2016","WARM",1.90557768914117,17.1166140825609
"317","SCDI","2017","COLD",0.939219540104124,13.7644710207863
"318","SCDI","2017","WARM",1.69871940814903,17.3851483997237
"319","SCDI","2018","COLD",1.21204888371932,13.9816116288493
"320","SCDI","2018","WARM",1.96789898908886,18.3015079136691
"321","SCDI","2019","COLD",0.708129361326802,14.0970976851609
"322","SCDI","2019","WARM",1.5578279346461,16.8373852175915
"323","SCDI","2020","COLD",0.576774191202677,14.1706441869734
"324","SCDI","2020","WARM",1.64900682258086,16.995927605196
"325","SCDI","2021","COLD",1.0439117848752,12.9390146387669
"326","SCDI","2021","WARM",1.53410437204607,16.6075050395327
"327","SCDI","2022","COLD",0.943251736054028,13.1905590045969
"328","SCDI","2022","WARM",1.31705854019684,15.4854556412729
"329","SCTW","2004","COLD",0.430370165395644,14.6314919354839
"330","SCTW","2004","WARM",1.88231866297353,17.8196940674256
"331","SCTW","2005","COLD",0.807915528793548,14.0468300503894
"332","SCTW","2005","WARM",1.78344036544974,16.2475926672039
"333","SCTW","2006","COLD",1.11721580242947,13.491887054735
"334","SCTW","2006","WARM",1.75545332346516,17.2752688079203
"335","SCTW","2007","COLD",0.739398658942267,13.256242318657
"336","SCTW","2007","WARM",1.80409882625371,15.854002914422
"337","SCTW","2008","COLD",0.834761381675327,12.6129946198356
"338","SCTW","2008","WARM",1.87502107749214,16.1293469582574
"339","SCTW","2009","COLD",0.586335295107596,10.4211539634146
"340","SCTW","2010","COLD",0.605743672535464,12.8558988610478
"341","SCTW","2010","WARM",1.04162892342144,15.4784707916724
"342","SCTW","2011","COLD",0.846041426840311,13.0424775423974
"343","SCTW","2011","WARM",1.56491759258816,16.0207785068785
"344","SCTW","2012","COLD",1.09373650303826,13.2769068328344
"345","SCTW","2012","WARM",1.65286981547286,17.4268911817188
"346","SCTW","2013","COLD",0.969417494723436,13.5128749456852
"347","SCTW","2013","WARM",1.06451720974165,17.3327374024374
"348","SCTW","2014","COLD",1.31088295642072,14.6815260751288
"349","SCTW","2014","WARM",1.48128683678329,18.8251009095096
"350","SCTW","2015","COLD",0.9547568336932,15.397463099631
"351","SCTW","2015","WARM",2.22164240901318,19.25235942566
"352","SCTW","2016","COLD",0.709842828613124,14.5443191186518
"353","SCTW","2016","WARM",1.96799753184796,17.6136301756407
"354","SCTW","2017","COLD",0.906003158133953,13.9097873184002
"355","SCTW","2017","WARM",1.57187068994684,17.8267908248432
"356","SCTW","2018","COLD",1.1083017625224,14.2210907564971
"357","SCTW","2018","WARM",1.91449287810644,18.7574475047487
"358","SCTW","2019","COLD",0.689967725091184,14.2896502499385
"359","SCTW","2019","WARM",1.44003424483096,17.6215676173261
"360","SCTW","2020","COLD",0.590006061105034,14.3745285280139
"361","SCTW","2020","WARM",1.49855853808071,17.7910874965078
"362","SCTW","2021","COLD",1.07978003785953,14.0527575438596
"363","SCTW","2021","WARM",1.34811981014112,16.8890229009638
"364","SCTW","2022","COLD",0.881222838067036,13.5369993706294
"365","SCTW","2022","WARM",1.412135146495,16.0973598843745
